Sample_ID,site,site_shortcode,week,Region,season,date,year,size,size_code,total_organisms,C_Polychaete,P_Echinodermata,P_mollusca,sP_Crustacea,sP_Vertebrata,P_Sipuncula,unknown ,sC_Sedentaria ,sC_Errantia_Aciculata ,C_Ophiuroidea ,C_Echinoidea,C_Caudofoveata ,C_Bivalvia ,C_Gastropoda ,C_Scaphopoda,O_Amphipoda,sO_Cladocera ,sC_Copepoda ,O_Decapoda ,O_Cumacea ,C_Ostracoda ,fragments,temp,sal_psu,DO_sat,DO_mgL,pH,Chlorophyll_ugL,BGA_ugL,BGA_RFU,depth
ALMR_W30_IB_NS_LG,Almirante,ALMR,W30,IB,NS,5/15/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.8,35.86,24.7,1.57,7.96,5.64,19.06,7.04,22.6
ALMR_W30_IB_NS_SM,Almirante,ALMR,W30,IB,NS,5/15/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,35.86,24.7,1.57,7.96,5.64,19.06,7.04,22.6
ALMR_W30_IB_NS_SM,Almirante,ALMR,W30,IB,NS,5/15/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.8,35.86,24.7,1.57,7.96,5.64,19.06,7.04,22.6
ALMR_W31_IB_NS_LG,Almirante,ALMR,W31,IB,NS,5/22/18,2018,500,LG,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,28.868,35.85,30.7,1.94,7.8,23.94,19.43,7.11,23.139
ALMR_W31_IB_NS_SM,Almirante,ALMR,W31,IB,NS,5/22/18,2018,250,SM,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.868,35.85,30.7,1.94,7.8,23.94,19.43,7.11,23.1
ALMR_W31_IB_NS_SM,Almirante,ALMR,W31,IB,NS,5/22/18,2018,combined,SUM,11,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0,0,3,28.868,35.85,30.7,1.94,7.8,23.94,19.43,7.11,23.1
ALMR_W32_IB_NS_LG,Almirante,ALMR,W32,IB,NS,5/29/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.221,35.84,49.8,3.13,7.85,17.31,21.22,7.5,22.834
ALMR_W32_IB_NS_SM,Almirante,ALMR,W32,IB,NS,5/29/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.221,35.84,49.8,3.13,7.85,17.31,21.22,7.5,22.834
ALMR_W32_IB_NS_SM,Almirante,ALMR,W32,IB,NS,5/29/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.221,35.84,49.8,3.13,7.85,17.31,21.22,7.5,22.834
ALMR_W33_IB_NS_LG,Almirante,ALMR,W33,IB,NS,6/6/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29.108,35.99,20.4,1.29,7.74,4.07,8.97,3.54,22.587
ALMR_W33_IB_NS_SM,Almirante,ALMR,W33,IB,NS,6/6/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.108,35.99,20.4,1.29,7.74,4.07,8.97,3.54,22.587
ALMR_W33_IB_NS_SM,Almirante,ALMR,W33,IB,NS,6/6/18,2018,combined,SUM,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29.108,35.99,20.4,1.29,7.74,4.07,8.97,3.54,22.587
ALMR_W34_IB_NS_LG,Almirante,ALMR,W34,IB,NS,6/12/18,2018,500,LG,6,0,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,29.36,35.91,16.2,1.01,7.76,2.79,7.39,3.03,22.48
ALMR_W34_IB_NS_SM,Almirante,ALMR,W34,IB,NS,6/12/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.36,35.91,16.2,1.01,7.76,2.79,7.39,3.03,22.48
ALMR_W34_IB_NS_SM,Almirante,ALMR,W34,IB,NS,6/12/18,2018,combined,SUM,6,0,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,29.36,35.91,16.2,1.01,7.76,2.79,7.39,3.03,22.48
ALMR_W35_IB_NS_LG,Almirante,ALMR,W35,IB,NS,6/19/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.614,35.89,45.4,2.83,7.91,3.06,7.87,3.19,21.14
ALMR_W35_IB_NS_SM,Almirante,ALMR,W35,IB,NS,6/19/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.614,35.89,45.4,2.83,7.91,3.06,7.87,3.19,21.14
ALMR_W35_IB_NS_SM,Almirante,ALMR,W35,IB,NS,6/19/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.614,35.89,45.4,2.83,7.91,3.06,7.87,3.19,21.14
ALMR_W36_IB_NS_LG,Almirante,ALMR,W36,IB,NS,6/26/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.382,36.48,8,0.5,7.68,1.48,2.38,2.43,22.372
ALMR_W36_IB_NS_SM,Almirante,ALMR,W36,IB,NS,6/26/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.382,36.48,8,0.5,7.68,1.48,2.38,2.43,22.372
ALMR_W36_IB_NS_SM,Almirante,ALMR,W36,IB,NS,6/26/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.382,36.48,8,0.5,7.68,1.48,2.38,2.43,22.372
ALMR_W37_IB_NS_LG,Almirante,ALMR,W37,IB,NS,7/3/18,2018,500,LG,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29.824,36.32,24.3,1.51,7.76,2.74,3.49,3.08,21.926
ALMR_W37_IB_NS_SM,Almirante,ALMR,W37,IB,NS,7/3/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.824,36.32,24.3,1.51,7.76,2.74,3.49,3.08,21.926
ALMR_W37_IB_NS_SM,Almirante,ALMR,W37,IB,NS,7/3/18,2018,combined,SUM,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29.824,36.32,24.3,1.51,7.76,2.74,3.49,3.08,21.926
ALMR_W38_IB_NS_LG,Almirante,ALMR,W38,IB,NS,7/11/18,2018,500,LG,10,0,0,3,7,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,0,0,1,29.529,36.39,10.7,0.67,7.7,0.7,1.14,1.7,22.652
ALMR_W38_IB_NS_SM,Almirante,ALMR,W38,IB,NS,7/11/18,2018,250,SM,3,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,29.529,36.39,10.7,0.67,7.7,0.7,1.14,1.7,22.652
ALMR_W38_IB_NS_SM,Almirante,ALMR,W38,IB,NS,7/11/18,2018,combined,SUM,13,0,0,5,8,0,0,0,0,0,0,0,0,1,4,0,0,0,6,2,0,0,1,29.529,36.39,10.7,0.67,7.7,0.7,1.14,1.7,22.652
ALMR_W39_IB_NS_LG,Almirante,ALMR,W39,IB,NS,7/17/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.748,36.3,16.3,1.02,7.78,0.69,1.27,1.78,21.483
ALMR_W39_IB_NS_SM,Almirante,ALMR,W39,IB,NS,7/17/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.748,36.3,16.3,1.02,7.78,0.69,1.27,1.78,21.483
ALMR_W39_IB_NS_SM,Almirante,ALMR,W39,IB,NS,7/17/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.748,36.3,16.3,1.02,7.78,0.69,1.27,1.78,21.483
ALMR_W40_IB_NS_LG,Almirante,ALMR,W40,IB,NS,7/24/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.618,36.27,10.4,0.65,7.75,0.37,0.79,1.49,22.096
ALMR_W40_IB_NS_SM,Almirante,ALMR,W40,IB,NS,7/24/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.618,36.27,10.4,0.65,7.75,0.37,0.79,1.49,22.096
ALMR_W40_IB_NS_SM,Almirante,ALMR,W40,IB,NS,7/24/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.618,36.27,10.4,0.65,7.75,0.37,0.79,1.49,22.096
ALMR_W41_IB_HS_LG,Almirante,ALMR,W41,IB,HS,8/1/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.532,36.4,6.8,0.42,7.75,0.53,1.16,1.71,23.315
ALMR_W41_IB_HS_SM,Almirante,ALMR,W41,IB,HS,8/1/18,2018,250,SM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,29.532,36.4,6.8,0.42,7.75,0.53,1.16,1.71,23.315
ALMR_W41_IB_HS_SM,Almirante,ALMR,W41,IB,HS,8/1/18,2018,combined,SUM,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,29.532,36.4,6.8,0.42,7.75,0.53,1.16,1.71,23.315
ALMR_W42_IB_HS_LG,Almirante,ALMR,W42,IB,HS,8/7/18,2018,500,LG,8,0,0,5,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,29.627,36.27,7.3,0.45,7.78,0.76,1.37,1.83,19.555
ALMR_W42_IB_HS_SM,Almirante,ALMR,W42,IB,HS,8/7/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.627,36.27,7.3,0.45,7.78,0.76,1.37,1.83,19.555
ALMR_W42_IB_HS_SM,Almirante,ALMR,W42,IB,HS,8/7/18,2018,combined,SUM,8,0,0,5,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,29.627,36.27,7.3,0.45,7.78,0.76,1.37,1.83,19.555
ALMR_W43_IB_HS_LG,Almirante,ALMR,W43,IB,HS,8/14/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.946,36.16,18.4,1.16,7.84,0.47,1.02,1.63,22.309
ALMR_W43_IB_HS_SM,Almirante,ALMR,W43,IB,HS,8/14/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.946,36.16,18.4,1.16,7.84,0.47,1.02,1.63,22.309
ALMR_W43_IB_HS_SM,Almirante,ALMR,W43,IB,HS,8/14/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.946,36.16,18.4,1.16,7.84,0.47,1.02,1.63,22.309
ALMR_W44_IB_HS_LG,Almirante,ALMR,W44,IB,HS,8/21/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52,35.54,48.6,3.04,7.97,3.76,3.45,3.06,15.856
ALMR_W44_IB_HS_SM,Almirante,ALMR,W44,IB,HS,8/21/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52,35.54,48.6,3.04,7.97,3.76,3.45,3.06,15.856
ALMR_W44_IB_HS_SM,Almirante,ALMR,W44,IB,HS,8/21/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52,35.54,48.6,3.04,7.97,3.76,3.45,3.06,15.856
ALMR_W45_IB_HS_LG,Almirante,ALMR,W45,IB,HS,8/28/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.994,35.54,6.8,0.43,7.84,1.76,6.25,2.99,22.977
ALMR_W45_IB_HS_SM,Almirante,ALMR,W45,IB,HS,8/28/18,2018,250,SM,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28.994,35.54,6.8,0.43,7.84,1.76,6.25,2.99,22.977
ALMR_W45_IB_HS_SM,Almirante,ALMR,W45,IB,HS,8/28/18,2018,combined,SUM,4,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,28.994,35.54,6.8,0.43,7.84,1.76,6.25,2.99,22.977
ALMR_W46_IB_HS_LG,Almirante,ALMR,W46,IB,HS,9/4/18,2018,500,LG,9,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,28.986,35.51,12.4,0.79,7.91,2.76,8.42,3.68,20.944
ALMR_W46_IB_HS_SM,Almirante,ALMR,W46,IB,HS,9/4/18,2018,250,SM,5,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,3,28.986,35.51,12.4,0.79,7.91,2.76,8.42,3.68,20.944
ALMR_W46_IB_HS_SM,Almirante,ALMR,W46,IB,HS,9/4/18,2018,combined,SUM,14,0,0,11,3,0,0,0,0,0,0,0,0,6,5,0,0,0,2,1,0,0,6,28.986,35.51,12.4,0.79,7.91,2.76,8.42,3.68,20.944
ALMR_W47_IB_HS_LG,Almirante,ALMR,W47,IB,HS,9/11/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.122,35.5,12.9,0.82,7.92,5.06,12.17,4.88,22.198
ALMR_W47_IB_HS_SM,Almirante,ALMR,W47,IB,HS,9/11/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.122,35.5,12.9,0.82,7.92,5.06,12.17,4.88,22.198
ALMR_W47_IB_HS_SM,Almirante,ALMR,W47,IB,HS,9/11/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.122,35.5,12.9,0.82,7.92,5.06,12.17,4.88,22.198
ALMR_W48_IB_HS_LG,Almirante,ALMR,W48,IB,HS,9/18/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.199,35.46,20,1.26,7.82,40.26,68.89,22.96,20.189
ALMR_W48_IB_HS_SM,Almirante,ALMR,W48,IB,HS,9/18/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.199,35.46,20,1.26,7.82,40.26,68.89,22.96,20.189
ALMR_W48_IB_HS_SM,Almirante,ALMR,W48,IB,HS,9/18/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.199,35.46,20,1.26,7.82,40.26,68.89,22.96,20.189
ALMR_W49_IB_HS_LG,Almirante,ALMR,W49,IB,HS,9/25/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28.904,35.51,26.2,1.66,7.89,2.06,5.02,2.59,22.73
ALMR_W49_IB_HS_SM,Almirante,ALMR,W49,IB,HS,9/25/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.904,35.51,26.2,1.66,7.89,2.06,5.02,2.59,22.73
ALMR_W49_IB_HS_SM,Almirante,ALMR,W49,IB,HS,9/25/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28.904,35.51,26.2,1.66,7.89,2.06,5.02,2.59,22.73
ALMR_W50_IB_HS_LG,Almirante,ALMR,W50,IB,HS,10/4/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.126,35.75,14.4,0.9,7.86,1.77,3.63,2.59,21.981
ALMR_W50_IB_HS_SM,Almirante,ALMR,W50,IB,HS,10/4/18,2018,250,SM,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29.126,35.75,14.4,0.9,7.86,1.77,3.63,2.59,21.981
ALMR_W50_IB_HS_SM,Almirante,ALMR,W50,IB,HS,10/4/18,2018,combined,SUM,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29.126,35.75,14.4,0.9,7.86,1.77,3.63,2.59,21.981
ALMR_W51_IB_HS_LG,Almirante,ALMR,W51,IB,HS,10/9/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.265,35.87,13,0.82,7.88,3.33,5.43,3.2,19.743
ALMR_W51_IB_HS_SM,Almirante,ALMR,W51,IB,HS,10/9/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.265,35.87,13,0.82,7.88,3.33,5.43,3.2,19.743
ALMR_W51_IB_HS_SM,Almirante,ALMR,W51,IB,HS,10/9/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.265,35.87,13,0.82,7.88,3.33,5.43,3.2,19.743
ALMR_W52_IB_HS_LG,Almirante,ALMR,W52,IB,HS,10/16/18,2018,500,LG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.349,35.73,9.1,0.57,7.87,2.91,12.13,5.47,21.893
ALMR_W52_IB_HS_SM,Almirante,ALMR,W52,IB,HS,10/16/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.349,35.73,9.1,0.57,7.87,2.91,12.13,5.47,21.893
ALMR_W52_IB_HS_SM,Almirante,ALMR,W52,IB,HS,10/16/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.349,35.73,9.1,0.57,7.87,2.91,12.13,5.47,21.893
ALMR_W53_IB_HS_LG,Almirante,ALMR,W53,IB,HS,10/23/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.385,35.77,12.9,0.81,7.92,1.83,3.56,2.57,22.511
ALMR_W53_IB_HS_SM,Almirante,ALMR,W53,IB,HS,10/23/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.385,35.77,12.9,0.81,7.92,1.83,3.56,2.57,22.511
ALMR_W53_IB_HS_SM,Almirante,ALMR,W53,IB,HS,10/23/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.385,35.77,12.9,0.81,7.92,1.83,3.56,2.57,22.511
ALMR_W54_IB_HS_LG,Almirante,ALMR,W54,IB,HS,10/31/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.435,35.56,10.6,0.67,7.71,1.06,2.34,2.33,22.913
ALMR_W54_IB_HS_SM,Almirante,ALMR,W54,IB,HS,10/31/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.435,35.56,10.6,0.67,7.71,1.06,2.34,2.33,22.913
ALMR_W54_IB_HS_SM,Almirante,ALMR,W54,IB,HS,10/31/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.435,35.56,10.6,0.67,7.71,1.06,2.34,2.33,22.913
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,11/6/18,2018,500,LG,8,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,29.401,35.64,4.2,0.26,7.66,0.7,2.53,2.44,23.621
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/6/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.401,35.64,4.2,0.26,7.66,0.7,2.53,2.44,23.621
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/6/18,2018,combined,SUM,8,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,29.401,35.64,4.2,0.26,7.66,0.7,2.53,2.44,23.621
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,11/13/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.467,35.62,3.3,0.2,7.72,0.88,4.18,3.38,22.618
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/13/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29.467,35.62,3.3,0.2,7.72,0.88,4.18,3.38,22.618
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/13/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29.467,35.62,3.3,0.2,7.72,0.88,4.18,3.38,22.618
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,11/20/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.554,35.58,2.7,0.17,7.71,0.48,2.64,2.5,22.114
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/20/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.554,35.58,2.7,0.17,7.71,0.48,2.64,2.5,22.114
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/20/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.554,35.58,2.7,0.17,7.71,0.48,2.64,2.5,22.114
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,11/27/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,29.622,35.85,2.8,0.17,7.62,1.33,2.85,3.11,22.503
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/27/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.622,35.85,2.8,0.17,7.62,1.33,2.85,3.11,22.503
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,11/27/18,2018,combined,SUM,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,29.622,35.85,2.8,0.17,7.62,1.33,2.85,3.11,22.503
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,12/5/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.607,35.82,2.8,0.17,7.64,1.72,2.88,3.13,22.719
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,12/5/18,2018,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.607,35.82,2.8,0.17,7.64,1.72,2.88,3.13,22.719
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,12/5/18,2018,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,29.607,35.82,2.8,0.17,7.64,1.72,2.88,3.13,22.719
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,12/18/18,2018,500,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,29.341,35.71,6.7,0.42,7.7,3.57,11.91,8.41,23.35
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,12/18/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.341,35.71,6.7,0.42,7.7,3.57,11.91,8.41,23.35
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,12/18/18,2018,combined,SUM,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,29.341,35.71,6.7,0.42,7.7,3.57,11.91,8.41,23.35
ALMR_WXX_IB_HS_LG,Almirante,ALMR,WXX,IB,HS,12/28/18,2018,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.048,35.52,14.4,0.91,7.75,1.57,3.32,3.27,23.048
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,12/28/18,2018,250,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.048,35.52,14.4,0.91,7.75,1.57,3.32,3.27,23.048
ALMR_WXX_IB_HS_SM,Almirante,ALMR,WXX,IB,HS,12/28/18,2018,combined,SUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.048,35.52,14.4,0.91,7.75,1.57,3.32,3.27,23.048
ALMR_WXX_IB_NS_LG,Almirante,ALMR,WXX,IB,NS,1/3/19,2019,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.399,35.52,76.5,4.88,8.02,1.52,0.73,1.74,22.982
ALMR_WXX_IB_NS_SM,Almirante,ALMR,WXX,IB,NS,1/3/19,2019,250,SM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.399,35.52,76.5,4.88,8.02,1.52,0.73,1.74,22.982
ALMR_WXX_IB_NS_SM,Almirante,ALMR,WXX,IB,NS,1/3/19,2019,combined,SUM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.399,35.52,76.5,4.88,8.02,1.52,0.73,1.74,22.982
ALMR_WXX_IB_NS_LG,Almirante,ALMR,WXX,IB,NS,1/8/19,2019,500,LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.409,35.56,65.8,4.2,7.99,1.67,2.61,2.85,23.384
ALMR_WXX_IB_NS_SM,Almirante,ALMR,WXX,IB,NS,1/8/19,2019,250,SM,5,1,0,3,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,28.409,35.56,65.8,4.2,7.99,1.67,2.61,2.85,23.384
ALMR_WXX_IB_NS_SM,Almirante,ALMR,WXX,IB,NS,1/8/19,2019,combined,SUM,5,1,0,3,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,28.409,35.56,65.8,4.2,7.99,1.67,2.61,2.85,23.384
